,Inbred,PHK76_DEH1.2020,PHK76_DEH1.2021,PHK76_IAH1.2021,PHK76_IAH2.2021,PHK76_IAH3.2021,PHK76_IAH4.2021,PHK76_ILH1.2021,PHK76_INH1.2020,PHK76_NCH1.2021,PHK76_WIH2.2020,PHK76_WIH2.2021,PHK76.Yield,PHP02_DEH1.2020,PHP02_DEH1.2021,PHP02_IAH2.2021,PHP02_IAH3.2021,PHP02_IAH4.2021,PHP02_MIH1.2021,PHP02_MNH1.2020,PHP02_MNH1.2021,PHP02_OHH1.2020,PHP02_WIH1.2020,PHP02_WIH1.2021,PHP02_WIH2.2020,PHP02_WIH2.2021,PHP02_WIH3.2021,PHP02.Yield,PHZ51_DEH1.2020,PHZ51_DEH1.2021,PHZ51_GAH1.2020,PHZ51_GAH1.2021,PHZ51_IAH1.2021,PHZ51_IAH2.2021,PHZ51_IAH3.2021,PHZ51_IAH4.2021,PHZ51_NCH1.2021,PHZ51_NEH1.2020,PHZ51_NEH1.2021,PHZ51_NEH2.2020,PHZ51_NEH3.2020,PHZ51_SCH1.2021,PHZ51_TXH1.2020,PHZ51_TXH2.2020,PHZ51_TXH2.2021,PHZ51_TXH3.2021,PHZ51_WIH2.2020,PHZ51_WIH2.2021,PHZ51.Yield
91,W10004_0427,9.677291924,11.164802,9.899326087,10.87862859,11.6727495,10.08771721,12.1403363,11.93791796,8.196076655,12.11453426,12.12676887,10.89964994,9.316238663,11.97328539,11.45367418,11.47979653,10.10028094,12.83776142,11.74878346,11.18366869,13.62884655,12.7003813,13.44333113,10.54975165,12.35826532,10.60013859,11.66958599,9.273494157,12.27138236,8.158120988,10.21762523,9.51075988,11.00940882,11.08833173,10.52179207,9.251213874,8.728103784,10.99351557,10.18336658,11.26934585,6.196885866,8.860128823,8.319106434,8.498695838,3.938701226,12.39497769,11.25827594,9.597161636
92,W10004_0430,9.587644974,10.91193765,9.521928373,10.93913539,10.84724876,10.01956165,10.4008755,11.59467824,8.629066652,11.68193714,13.03776864,10.65198027,9.42805903,11.788395,11.81832383,11.54344658,10.65782042,13.53145301,11.3731621,10.63925746,14.06111871,13.26212843,13.5551984,13.03921102,13.30742735,11.47326628,12.10559054,7.23137157,10.16699399,6.991721131,9.317489703,9.340658369,12.75753738,10.02143251,10.1293106,8.464364896,6.295917892,8.260849926,9.543886524,10.96889638,7.47953189,7.223527432,7.179842791,9.230343183,3.475172928,12.54834346,11.74960102,8.918839679
93,W10004_0465,9.623278061,11.95967321,9.646908808,11.37282456,9.330214973,10.41188322,12.29192489,11.90016382,8.191908119,11.99883255,13.17715962,10.9004338,10.34421855,13.2245541,12.08801718,12.06582218,11.14314598,12.6529672,11.24574673,11.78943638,14.35040067,12.62122561,13.79621632,14.52695012,13.44238252,11.89464613,12.5132664,8.566543204,11.4116609,7.972706792,9.735888553,9.522564927,11.81651526,11.14053471,10.19862776,8.583208185,9.036478894,10.69127035,10.49678425,10.02906327,6.46345998,8.400785399,6.481834202,9.132714458,4.510718936,11.79643716,11.80633366,9.389706542
94,W10004_0474,10.27816033,12.58919512,10.71490445,11.83107485,12.17679755,11.52386777,12.78758622,12.2899364,8.922002262,12.46866022,12.75399734,11.66692568,10.15567583,11.69400997,12.60480921,12.50691432,12.10448058,13.01554258,12.14360669,11.97404764,14.43735159,13.00215103,14.22628811,13.66931655,13.47185186,10.9798933,12.57042423,9.93865703,11.78547418,8.02256494,10.06152126,10.13992606,11.84908797,11.86081338,9.58111307,9.455112606,8.815242448,9.650349857,9.957442398,11.52991101,8.132880651,9.452659817,7.109048635,9.968913557,5.244436254,12.41567144,13.01364765,9.899223711
95,W10004_0487,8.142521271,11.84513906,9.527717428,10.55706114,10.43770777,9.186734537,10.06073102,10.48323138,7.868566442,10.64561687,11.30747773,10.00568224,11.1280709,12.96992719,13.92876027,12.4297922,11.18010077,14.87666349,12.63700373,13.06473502,15.47535639,13.26771203,13.86427758,14.08471125,13.35255268,11.07231904,13.09514161,7.807999022,9.96336074,6.84263659,9.606727906,9.042655016,11.43737912,9.484514323,9.935018674,8.382735285,8.553974058,9.10208763,10.08530068,10.67726268,6.648402684,8.621559006,5.97358122,9.034758005,3.278374258,11.80335994,11.75387833,8.901778258
96,W10004_0498,10.87345861,12.64458747,11.71961027,12.27226555,13.48600306,12.54732747,13.21940522,14.58888457,10.00860521,13.3919496,13.73100805,12.58937319,8.955744865,11.94726744,11.9007756,10.91275401,10.66335282,12.11805523,10.67554364,10.9499942,13.07652828,11.45759181,12.92227518,11.10915102,12.80669865,10.26313021,11.41134735,9.530653024,12.53676959,8.535263429,11.163143,10.27778508,12.21988139,12.78391474,11.54684604,9.842538825,10.1786367,11.27419787,10.8013391,11.02142661,8.89672738,9.870453289,7.394504417,10.18980777,4.183102136,12.2878619,13.41291505,10.39738837
97,W10004_0501,9.929983627,13.24810532,9.88428983,11.13070278,11.21968193,10.46640529,12.25636851,11.85285249,8.320970341,12.69769974,12.70729378,11.24675942,8.51305138,11.44995027,11.1962322,9.959598132,9.725937993,10.97777054,10.72342033,10.28398299,13.259615,10.9266965,13.09058865,11.42969912,11.90327288,9.947902043,10.95626557,8.22000886,11.36168051,7.472690065,9.750055738,8.955611414,10.77633177,9.374441086,10.12499356,7.463971821,8.971140387,8.611410821,9.688133766,10.80037694,7.944363952,8.439345308,6.659426287,7.929665039,4.032277914,11.18194675,11.67691056,8.971739128
98,W10004_0505,9.813488408,12.07854243,9.825637714,11.86937845,11.52205902,11.2903641,11.77491444,11.79699933,8.242676166,12.40763076,12.66450786,11.20783624,10.03533706,12.18886135,11.81239381,11.16750874,9.875826055,12.68235644,11.69152207,11.73203421,13.98663394,12.18723459,12.97276078,12.46402882,12.94376657,10.75845749,11.89276585,9.110644415,11.4902184,7.361499952,9.561223379,9.051010146,11.76329676,10.73492993,10.05482809,7.539908365,8.324568343,11.63083363,10.69411732,11.26634163,6.423100765,8.730976138,6.605125596,11.51916072,4.198748653,11.40619505,12.28980329,9.487826529
99,W10004_0601,10.50001934,11.49791069,10.73819762,11.3389357,11.50522484,10.36840871,12.55260776,12.71469544,9.730568641,11.10505942,13.36583601,11.40158765,10.04414137,12.66819816,12.58606123,12.16637871,11.82665896,12.88454549,12.72846242,11.43346456,13.98290457,12.54221209,14.09305299,14.30236839,12.77522401,10.70610107,12.48141243,9.50295135,12.40993733,8.14424865,10.54544028,9.945375861,12.09810959,11.85969439,12.22519375,10.06063859,10.80613221,12.10019861,10.42602146,11.60871662,7.508760162,9.512925096,8.440866435,10.24108318,4.339387501,12.44573812,13.53522731,10.38783232
100,W10004_0608,9.563317634,11.2647068,9.098995924,11.26752199,9.861599561,10.74381083,11.08689849,12.1519791,8.554996733,10.52014029,12.03642912,10.55912695,7.86771321,10.31731043,10.50441271,11.33348427,9.350577832,11.2069311,10.0174384,8.905549162,12.71259943,8.816495012,12.36835897,10.35808562,11.32914158,7.867604287,10.21112157,7.745797813,9.676612523,7.317739364,8.80974351,8.28902024,11.14120308,10.71402267,10.2776993,7.683274484,8.531353948,8.644477043,8.803538508,10.38844905,5.202539885,8.925129848,6.135237649,8.232668514,3.410799866,11.6705205,10.75699233,8.617841006
101,W10004_0612,10.54464391,13.43464336,10.98815834,12.27533586,10.63238408,10.99237326,13.47318504,13.0559187,9.148657599,13.63655007,13.35137008,11.95756548,11.13515499,12.98314746,13.30049056,12.33583359,12.90129624,14.33949701,12.44341753,11.83639117,15.22710446,13.34635612,15.14251168,13.27098337,14.4149519,11.98043325,13.18982638,8.61199695,10.66795966,8.707057813,10.1778711,10.68810479,11.41497016,11.72917046,10.33134325,8.774862897,7.356532773,11.6907184,10.62723158,10.68835673,7.085379064,9.39216392,7.359204374,10.03473445,3.916339394,10.99062763,12.30113904,9.627288223
102,W10004_0614,9.603764761,12.35647691,10.91899723,11.7493141,12.20723089,11.12166445,12.8840279,13.14633503,9.343895285,11.96458652,14.01577744,11.75564277,9.268275837,12.82770915,11.45724814,11.56748499,11.85911694,13.4086723,10.66658924,10.81035168,13.19392309,11.54912315,13.13365025,10.78426952,13.64511558,11.88289373,11.86103026,8.802226424,11.04384952,9.139697871,10.50394794,10.26462227,11.39275576,11.15201028,10.48920355,8.833810495,8.24820346,8.737675092,10.16460498,11.66453477,8.483754219,9.856131283,6.560603819,8.981178578,4.971944608,11.19651156,13.5049102,9.699608835
103,W10004_0616,10.13676061,11.79465902,10.71165975,11.27639021,11.90914829,10.80162726,11.79975502,13.5800608,7.774707947,12.87807576,11.74723807,11.31000752,11.23861013,13.35503662,12.98497964,12.74667501,13.28576247,14.44955894,11.71165466,13.3255531,15.15993367,13.05600462,14.88186355,13.45250507,13.6517248,11.76498509,13.21891767,9.840131027,12.3040952,9.889759164,10.24810374,10.00827326,12.1881068,11.97695201,11.9766767,9.401543114,10.12383377,12.2179495,10.95284281,11.99128321,7.570833023,10.62152297,7.303023564,9.842198693,4.430785536,12.87144069,13.2256787,10.44925167
104,W10004_0618,8.569545131,11.63328687,8.635849354,10.42223093,11.29547795,9.776442562,11.83968537,11.73194723,8.720462841,11.76767502,13.37208075,10.70588036,7.499967477,10.85528887,10.74197537,10.49776124,9.166200042,11.89424937,9.716960624,10.20409813,12.98771322,11.28478398,12.34846626,12.13626904,12.1143467,10.55983879,10.85770851,7.436597137,10.93760361,7.569863281,9.397609895,8.98941025,10.2628086,11.05469625,9.207697915,8.654176329,8.184136027,9.217172138,10.60006784,10.039383,7.209062917,9.497018345,6.299408057,9.652396689,4.255423314,11.03270043,12.29685735,9.089704469
105,W10004_0619,10.77786906,13.35114111,10.86213411,13.92190246,12.08794955,12.59120752,14.04590789,14.37000794,10.67067875,13.58189259,13.87405034,12.73952194,11.17549584,13.38179882,13.00093116,13.16882936,12.38193159,13.86727228,12.94174624,12.63000999,14.57849825,13.24109329,14.16773989,11.16353503,15.05266844,12.52329807,13.09106059,8.038959964,11.86195197,8.35672727,9.87275826,9.596775162,11.85061484,11.64779322,10.2131727,8.173757173,8.729571416,8.30163586,10.44612906,12.08455734,7.24018006,10.06921998,8.283449757,9.796887623,4.078256276,12.30308684,12.90742978,9.692645728
106,W10004_0624,9.751730397,11.66729403,9.938417024,11.1070826,11.31958854,10.20005191,11.8501393,12.41203779,8.880011028,12.35831704,12.27303451,11.0688822,9.860736893,12.53418349,11.70656614,11.29074462,11.92470957,14.12666621,11.94139634,12.20095645,14.07673415,11.4813839,13.15612223,11.77827335,13.6341635,11.20117053,12.2081291,8.141657865,10.72713974,5.417503364,9.534776136,8.032220289,10.77806794,10.61576947,9.241617619,7.644244824,8.895468887,11.41659327,9.130194204,9.930151359,6.074748575,7.900203461,5.924001423,6.914940979,3.996718604,10.1719819,11.06537351,8.577668671
107,W10004_0625,9.138195063,11.83046594,10.11983318,11.82871318,11.69213503,9.518113653,12.71450183,12.9492833,8.805820374,11.7414823,13.08531994,11.22035125,10.14551935,12.48528557,12.71446444,11.56395935,10.35285716,13.42440179,12.31273189,11.6961523,14.65173852,13.68998616,13.24561624,12.45097064,13.24532996,11.21565282,12.37104759,6.517065655,10.93712504,7.53234054,8.994343802,7.835680548,11.14943448,9.069357461,9.439362971,9.159096372,6.976569635,5.854297771,9.435106432,10.1210833,6.289667213,9.490604826,7.439277731,9.005985018,3.084235043,9.800640734,11.89309828,8.501218643
108,W10004_0626,9.505073045,11.16806231,9.167813699,11.29935218,10.9456912,10.6161402,11.02271332,11.9588219,8.174319289,11.76831856,13.02617122,10.78658881,9.986380121,12.215496,12.02104176,12.75870318,11.36659527,12.73978636,11.56044425,11.74243887,14.20312397,12.45642667,14.00598112,12.43051136,13.05295431,10.72396438,12.23313197,7.416784337,9.868544953,8.223067345,8.404196259,9.536487143,11.39058917,11.10097134,10.81371667,7.942778408,6.543901422,9.932497034,9.350014873,11.05576621,6.653445515,8.714525951,6.964587425,8.108640179,3.332257355,11.62605752,11.34493173,8.916188042
109,W10004_0628,9.016794269,9.805855107,9.153461294,10.1988171,9.274116199,10.16839909,11.10538561,12.34982673,9.276759508,10.3699498,11.78092713,10.22729926,11.51090537,13.51668671,13.69053527,13.12184609,12.98657796,13.92819864,12.61510567,12.45280713,15.46838613,13.43464524,14.90775919,13.74872236,14.76780219,11.68573658,13.41683675,7.346712193,10.5103914,8.842274456,11.00450928,9.499759466,11.09433565,11.49070115,11.46948944,9.063445359,8.651873512,7.510240031,10.58339005,11.15614654,7.797788139,9.570960997,6.738949053,9.824868923,4.041997675,12.63499685,11.33648525,9.508465771
110,W10004_0637,9.34455539,11.71311753,9.811517223,11.13011308,10.51161954,10.12733561,11.43879608,11.84198664,7.970693734,11.97184157,11.76118338,10.69297816,9.481072612,12.73820079,12.14610903,11.5887395,11.56400579,12.12280287,11.63934297,11.05574232,12.99245057,12.53489073,13.50984869,11.77910293,12.86866314,10.43243174,11.88952883,9.063780895,11.06981636,8.748693576,10.67685577,9.545477557,11.68543926,10.83338357,11.36977669,8.358802,7.883924931,9.056717027,10.16962367,11.62059181,7.656407624,9.735988823,6.82354879,8.527985815,4.695411487,11.07468666,12.81254685,9.570472958
111,W10004_0639,10.33140319,13.8475867,10.3845853,12.54438599,13.2769621,11.90651666,13.33900669,13.15610692,9.877068006,12.91795188,13.84138354,12.31117791,10.85494653,13.1133966,12.96250947,11.68987166,10.49155204,14.61231734,11.96609131,12.45846646,15.44500394,12.91112831,14.84237557,10.91263378,13.11836942,12.61119123,12.71356098,9.14897849,12.75694356,9.354137412,11.05016744,11.6338471,11.87616684,11.26159791,10.83518207,9.186363036,8.638513471,13.45798078,11.84729742,10.33348104,7.56146653,10.41135754,7.798291559,9.914172254,4.582035706,13.01199375,12.5794853,10.36197296
112,W10004_0644,8.973407012,11.58071811,10.06680571,10.80953355,10.98211777,11.22399666,12.58393724,13.18779943,9.294013508,12.68131191,13.03635647,11.31090885,10.27145291,11.67210082,13.14262326,9.539403261,11.05532914,13.35748224,10.98713698,10.97926187,14.41788226,12.71726905,13.78101801,13.22748146,13.25989208,11.95145526,12.16855633,7.383950259,10.35834709,8.612489115,9.877528013,9.112118119,11.08705156,10.10097047,9.994758368,9.876628226,8.011532516,8.48265581,9.282880895,10.7595674,6.669192746,9.550756457,7.133948617,9.227609251,3.612309399,10.00448807,11.42324383,9.02810131
113,W10004_0645,8.51957065,11.08860335,9.600040377,10.91379914,11.84470059,10.85656422,12.01277588,13.5405622,8.804450393,11.79917036,10.42357993,10.85489246,10.83904776,12.74660344,12.97727239,12.10328517,12.94772838,14.06743192,12.64918345,11.54938366,15.13663529,13.15409019,14.54963951,13.71780582,14.59434345,12.1363195,13.08348357,6.695263545,9.791720763,6.254683009,8.859124958,8.936946116,11.04709869,10.3558423,9.952767834,8.966306106,4.719978093,7.346669807,9.566678522,10.32999875,5.591632727,10.28021795,8.250491903,8.789853116,3.604986351,10.19595196,11.6800241,8.56081183
114,W10004_0646,8.973229638,12.35492523,10.86437374,11.85388592,11.8422511,11.93712383,12.51132132,12.55043752,9.097303566,11.54156791,13.01362277,11.50364023,8.961739148,11.66225021,12.07539674,9.72925386,10.47701834,12.65768659,11.19174187,11.08520637,13.45993696,10.99390435,12.35419728,12.40910022,12.40652304,9.762906501,11.37334725,8.28977752,9.802851948,8.004418747,9.358427589,9.976847113,11.71611276,11.91771732,10.675532,9.040982647,7.865979758,8.176609033,10.59627746,10.97912107,7.667193092,8.403376679,10.32552027,10.29121369,4.487718081,12.54604169,13.11282566,9.661727206
115,W10004_0649,7.433942713,10.03161176,7.496000076,9.766907471,9.0633408,9.866010816,10.23867138,10.69156316,7.362602848,9.212281473,10.36944427,9.23021607,8.521162426,10.14534613,10.73312088,9.933039485,10.69602637,10.64326193,10.34464326,10.23087713,12.93358718,12.40037894,11.62562318,12.91388205,11.28016631,9.275500753,10.834044,8.337151386,10.20379938,6.971261031,8.811790162,8.378546719,11.07090002,10.57067139,9.498293109,8.042703249,8.294454622,9.633295962,9.819526683,10.5989934,6.869567496,8.236466621,5.614965736,8.460334837,3.99576139,11.27245583,11.57199607,8.812646755
116,W10004_0651,8.955444893,11.12064406,9.164698335,11.25695193,11.60017044,10.31591732,11.22240995,11.86606124,7.943247014,11.44667133,12.34709765,10.65811947,10.0741575,12.59183013,12.19511674,11.85980527,11.39476192,13.00489838,10.70941817,10.89742062,13.78331176,12.23916006,12.74982709,12.63248113,12.80133559,10.49831166,11.95941686,8.717212279,10.36374377,8.149987615,10.23747142,8.994782922,10.89775352,11.06761093,10.13346668,8.040362744,8.330756029,10.31993557,10.50100651,10.5107036,8.387536629,8.015435825,7.749357443,9.686485094,4.505628243,13.30689555,12.75056358,9.533334797
117,W10004_0654,9.395556062,11.6636119,11.04534898,12.26381734,10.79172264,10.47499743,12.38506501,12.69077147,9.549820672,11.76767502,12.55823153,11.32605619,8.812886738,10.77110326,11.89343956,8.840270219,10.53735364,12.83691627,10.8729665,11.35815382,12.99370873,11.7318807,11.94710983,12.16232361,12.37452798,10.95443592,11.29193405,8.846997555,11.43744767,7.15304865,9.711032315,9.475338985,11.1268657,10.38588333,9.756393797,8.550557485,7.429005437,10.17931988,11.2474053,10.81937613,10.99281226,9.499049995,7.129062227,8.634913995,4.382731837,9.62800514,12.80601832,9.459563301
118,W10004_0658,10.93819053,11.94965094,11.00895592,13.04176628,12.93442023,12.76459926,13.57768387,14.3791252,10.59443024,13.38044214,13.83090367,12.58183348,12.22657746,13.67471159,13.67527073,14.24247298,13.1192508,14.45182423,13.15709108,13.57680692,15.6662968,14.22513294,15.88349445,15.04606562,15.55100188,12.64579504,14.08155661,8.56549942,11.04273547,8.046125521,10.1475744,9.699281806,11.51357336,11.25730522,10.50800383,8.46607006,8.072270269,7.882077463,10.60735121,11.16776594,7.605757085,9.312299787,6.539046891,10.03582672,4.32933128,12.38315471,13.08729004,9.513417025
119,W10004_0661,9.482643341,11.28960232,9.751947603,11.56733574,11.79093453,10.2225837,11.98161542,12.71119241,8.314452675,11.6809721,12.53006883,11.02939533,10.37704176,12.86935089,12.65081255,12.62573422,11.9769413,12.90082825,12.15392274,11.98037971,14.70547326,13.23001587,14.43855327,14.02394273,13.66128817,11.23511165,12.77352831,9.636295181,11.55727047,9.112880309,10.01095157,9.525331644,11.36977499,11.67577793,10.35458071,9.392959269,8.597680906,11.97022465,11.41560002,10.9696191,7.307159872,9.826026278,7.790193296,10.04979403,4.98768941,11.53402678,12.0393404,9.956158842
120,W10004_0667,8.319655808,11.4604472,10.50886711,11.80594283,11.81204317,11.17370697,11.82220788,13.4505902,8.156902461,10.99224391,12.18387057,11.0624071,8.655538403,10.22551961,10.66390171,11.00409879,10.64405304,12.19552651,10.55495962,11.33431936,13.43374765,11.68945223,12.36622664,10.7228718,12.15820581,10.21045192,11.13277665,8.483004582,11.03982034,8.299008831,9.201465622,9.297769297,11.00390743,11.38211365,10.3978386,8.942888132,7.993120913,10.47740579,10.27319434,11.24433111,7.380212273,10.21650072,6.56350061,9.810837623,4.242069597,12.07079831,11.86091564,9.509035171
121,W10004_0672,8.252409876,10.79656008,8.547519453,10.8943136,10.82227314,9.797051169,11.11680411,11.91396982,7.931488477,10.6652678,11.24526117,10.18026534,9.592896635,12.5286027,10.96329469,11.14937077,10.57609097,12.96663716,11.72620742,11.10881473,13.50874431,11.59333404,12.51194843,10.94163476,13.02900007,10.1617302,11.59702192,8.09010089,10.47750302,8.245637476,9.530668834,8.190391344,10.74927497,9.171223086,9.588804788,7.888346195,8.593638852,6.547778706,10.11269453,10.36439691,6.88838438,8.022415557,6.729424069,9.338542985,3.677330752,10.03163736,10.21947803,8.622883636
122,W10004_0678,8.941762671,10.10729188,7.874444061,11.07749768,9.940573882,10.81850521,11.7960858,12.76211376,8.186915334,9.360349361,12.33889198,10.29131197,9.384959194,11.74321433,11.04132897,10.57243903,10.57733912,12.28730187,11.67332906,11.09565543,13.93533742,11.74564129,12.85224219,11.89729137,11.86910751,9.816188316,11.46366965,7.677557953,11.2705704,8.479484044,9.713493033,8.834265648,11.26225528,12.69080471,10.62754581,8.626585089,8.570127055,11.0346551,10.5956442,11.59352283,7.536027891,9.01217721,6.311407244,9.849032023,4.675841701,10.60663052,12.71416806,9.58408979
123,W10004_0682,9.235195734,10.07300369,9.173397206,10.62538576,10.92002881,10.28145235,11.75895448,12.12860384,8.663318935,10.97012654,12.23155117,10.55100168,9.397158787,12.14015683,11.88015809,13.4610745,11.56039367,12.63469674,12.11771535,10.93912352,14.09993444,12.29917286,13.49808096,13.14766617,12.97982013,10.67955793,12.20247928,7.749936614,9.685321406,7.581334738,8.343595449,8.568212894,10.73342323,10.33316594,8.665511067,7.43557531,7.24367899,6.496161476,9.475825572,10.19077625,6.780853886,9.958046105,6.3765425,8.310651299,3.239525766,9.722880996,10.79942049,8.384521999
124,W10004_0684,7.488994364,9.993312933,8.297099904,10.06984891,8.902285974,9.277670445,11.12791516,10.89224343,8.529864869,10.21684182,10.54525698,9.576484982,8.486864844,11.64830612,10.79201099,10.29356321,10.19752621,12.23379499,11.16943071,10.61510458,13.46954947,11.57578523,12.67236599,10.93983833,11.76244093,10.5460145,11.17161401,8.805885102,10.73887022,8.606233636,10.15953687,8.661238324,11.00472934,9.65944636,9.229378485,7.070433085,7.36665976,10.18953325,8.529145363,10.46700126,6.412870576,9.406694511,7.22666753,9.355447285,4.20238971,9.93530186,10.34933003,8.868839628
125,W10004_0685,10.61586192,13.13247878,9.933266889,12.19494228,13.00710227,11.09363012,12.40559959,12.90735047,9.580095872,13.3548362,13.23888107,11.95127686,10.16804971,13.05273433,12.24227056,12.44062846,11.32652125,13.77267482,10.9313511,12.30432005,13.91915176,13.94254452,12.21328681,11.62433078,13.58315779,11.4741936,12.35680111,7.906961438,11.4932555,8.423087415,9.713719713,9.506747692,11.08771654,10.12251982,10.53736109,9.033181697,8.074238134,10.57265771,9.420949658,8.55257414,6.527824099,10.17268906,7.709113698,10.03620296,3.424690991,10.94655238,11.75119978,9.250662176
126,W10004_0687,9.851838273,12.33334174,10.37654046,11.80049047,11.95169925,11.16732121,12.62302437,12.53871174,8.014836235,11.55972814,12.73429313,11.35925682,10.9956495,13.11243995,12.73099699,11.20675126,12.11087351,13.8686358,12.07021832,12.08113436,14.43939029,13.64810483,14.26466921,11.62033741,12.50666591,11.35693477,12.57234301,8.678824323,11.38134555,9.100115855,10.29585024,9.415623667,11.92586663,12.10342943,9.836029496,8.524617681,8.912517623,8.139220393,9.353158416,11.30156179,8.049753552,9.802416879,8.093761923,10.01061553,4.177132039,11.22745559,12.33166211,9.633047936
127,W10004_0688,10.28031279,12.68227186,10.11689062,11.62302423,12.15201847,11.94119265,12.41500985,13.52532916,9.25986796,14.01063159,13.32015655,11.93879143,9.395417771,11.81063887,11.60682669,11.15091526,11.21628923,12.836232,11.35190247,10.82886712,13.67636117,11.06059069,13.43799302,12.21103307,12.98405521,10.74848333,11.73682899,7.914886883,11.10028009,8.246836498,9.489249458,8.882070039,11.22913857,10.57024912,10.85936321,8.036273492,9.442428031,10.95013317,9.332169089,10.7469818,6.510332459,9.932957959,7.745400416,9.246070613,3.819982601,11.43456871,12.43568336,9.396252778
128,W10004_0689,9.248932104,11.18546649,10.31001908,11.48568371,11.3396574,11.35583647,10.08554752,12.66383008,8.365090471,12.34950603,12.65088716,11.00367787,10.51193778,12.67534157,12.02380791,11.91314911,10.9094973,13.48549857,11.13168872,11.51593237,13.53390767,12.07442229,14.31388513,11.36317911,13.26025268,11.24381186,12.13973658,9.162844101,11.95383281,8.849905387,9.727480596,10.15075159,12.06524097,10.93260364,10.12499356,8.607759683,8.324901132,9.606660449,10.32578226,11.20501167,6.627984372,9.631797018,6.939454631,10.26667138,4.106543592,13.24599253,12.26246295,9.705933716
129,W10004_0696,9.381724729,11.04744001,9.981067037,10.90201392,10.23623271,10.85533347,11.52579053,12.07324258,9.168877588,13.43922722,12.93273145,11.04942557,10.11841376,12.61201451,13.28961835,11.50943918,11.30888013,13.23218175,11.7572088,11.69975842,13.29377544,11.77427626,14.0979071,10.82211025,14.61416429,10.5555675,12.19180827,8.760764009,10.65694085,8.802394028,10.48218354,8.905464323,11.93080895,11.00107559,10.21719942,8.38766393,7.515154756,10.90642221,9.964847136,10.91783686,6.701075247,8.496714093,8.111889023,9.61260892,3.75373891,11.35603902,11.73050996,9.410566539
130,W10004_0697,10.6858243,12.73780708,10.76497625,12.05451223,12.50278877,11.56748192,12.59344359,13.09226205,8.842617928,10.25774699,12.35159807,11.58645993,10.60975191,14.25254462,12.84918771,11.19947939,12.04824598,13.55742917,12.04886602,13.05242465,15.20114368,12.49100872,15.19619647,13.06400175,14.37044461,12.3627152,13.02167428,9.096985731,12.29793946,9.519125748,10.5558967,10.27431307,12.53786526,11.78214428,11.13163407,8.586117126,8.369084208,12.33655836,11.10312594,12.14687312,7.255443244,10.57636871,9.220451192,10.4306952,5.289579931,13.94030304,12.99023195,10.47203682
131,W10004_0701,10.32932625,12.61253601,10.4046382,11.86736136,10.68710577,11.04236525,12.50829747,12.19792682,8.793513565,11.63975692,12.75327751,11.34873683,9.937049328,12.54914224,12.19915365,11.02249535,9.947024883,12.83069505,11.37349706,11.82166855,14.43916052,11.47304635,13.41631897,10.28483457,12.25042708,11.86370441,11.81487271,9.901522242,12.58031959,8.496605719,10.80092827,9.472329219,11.22895272,11.2609514,10.29121728,8.316447108,9.369719612,12.00607098,11.12636259,11.39951996,7.277753345,9.582690195,7.802283976,10.09777632,4.290676704,9.981577451,13.34416619,9.931393544
132,W10004_0702,8.72889278,10.21986325,9.088340599,10.08010481,10.26408512,9.761802852,10.69045023,11.19141621,7.675143195,10.31784545,10.67450828,9.88113207,10.16927102,10.25563144,11.31353109,11.65338849,11.92139111,11.81810245,11.02409646,11.28608261,14.14913239,12.53389404,12.83417887,11.90352952,12.3193242,10.84212626,11.71597714,9.668369766,11.64670886,9.214295838,9.771330154,10.16237248,11.49851919,10.72274191,11.35901212,9.058223689,8.945487084,12.02556412,11.26572863,11.347026,7.186977763,10.08793556,8.22332588,9.947853999,4.59935328,12.7872931,13.15718995,10.13376547
133,W10004_0705,7.608801492,8.318427845,8.507754273,9.709295234,8.864560992,9.440462924,9.469850708,10.33286263,6.945618144,7.823453365,8.940981076,8.723824426,8.435400901,10.03384894,10.91377656,11.07497744,10.92898273,11.34414243,10.69240242,10.14546048,12.45153635,11.95530905,12.04573811,10.96675335,12.16910081,9.970899053,10.93773776,6.745191832,9.659902683,7.919313603,9.268287912,8.374550359,10.46816352,10.41392518,10.22400402,8.113533117,6.629973879,8.846960943,8.951378882,10.1809151,7.956285903,7.697791167,6.927115596,8.428601441,3.430979264,10.06874183,11.66729218,8.598645421
134,W10004_0712,9.201259431,12.68028368,10.40291711,12.21220428,10.42934285,10.53445314,12.92864284,12.00460707,9.011248985,11.81165087,13.23698457,11.31396317,9.777310361,12.08539808,11.83912622,10.37339432,11.7100061,12.83249083,11.811656,11.70351491,14.63687465,12.60572729,13.67379569,11.14716805,11.90918987,10.86223686,11.9262778,9.694233225,11.52680922,8.214843005,10.80936344,10.46897116,12.45935708,12.23688949,10.44452433,9.214380612,9.686162758,10.33851054,10.92904815,12.18847245,7.392092708,10.33137571,7.640613071,9.358654302,4.491865838,11.4419761,13.68881701,10.12784801
135,W10004_0713,8.9083843,11.29837587,9.858021615,10.08423738,10.72534316,11.06517194,11.10854387,11.71733598,7.822917878,11.08247486,11.1905898,10.44194515,8.876050783,12.31158838,11.97458298,11.65575737,11.54844137,12.81682599,10.74402884,11.01801286,13.18751943,11.97716114,12.83806316,11.08782949,12.55937477,10.52189525,11.6512237,9.10510916,10.39217952,7.252451585,9.947054878,9.016554223,10.4043553,10.78601783,10.15646343,7.556105684,9.060961307,8.191909084,9.804810032,10.93696041,6.970907857,8.570833122,6.25727543,9.613966778,3.957166829,12.06306093,11.4819305,9.076303695
